Date,KO,PEP
2021-10-01,46.3727912902832,131.09323120117188
2021-10-04,46.3465576171875,130.44189453125
2021-10-05,46.42527389526367,131.21482849121094
2021-10-06,46.976287841796875,134.57574462890625
2021-10-07,47.12497329711914,135.817626953125
2021-10-08,47.33488464355469,135.50497436523438
2021-10-11,47.431087493896484,135.68739318847656
2021-10-12,47.431087493896484,136.28659057617188
2021-10-13,47.43983459472656,137.20716857910156
2021-10-14,47.763458251953125,138.31008911132812
2021-10-15,47.649749755859375,137.9193115234375
2021-10-18,47.177459716796875,137.2940216064453
2021-10-19,47.361122131347656,139.03964233398438
2021-10-20,47.780941009521484,140.0904083251953
2021-10-21,47.536041259765625,138.2406005859375
2021-10-22,47.62351608276367,138.92669677734375
2021-10-25,47.431087493896484,138.27536010742188
2021-10-26,47.64099884033203,139.9688262939453
2021-10-27,48.55936050415039,139.4824981689453
2021-10-28,49.01417541503906,140.3596649169922
2021-10-29,49.302799224853516,140.34230041503906
2021-11-01,49.127872467041016,140.04702758789062
2021-11-02,49.066650390625,141.33229064941406
2021-11-03,49.23282241821289,142.6871337890625
2021-11-04,49.50395965576172,142.69581604003906
2021-11-05,49.7138671875,144.1634979248047
2021-11-08,49.2678108215332,141.06309509277344
2021-11-09,49.40775680541992,142.0010223388672
2021-11-10,49.608909606933594,142.46128845214844
2021-11-11,49.62641143798828,141.2888946533203
2021-11-12,49.51271438598633,141.25416564941406
2021-11-15,49.52145767211914,142.2528839111328
2021-11-16,49.171600341796875,141.82730102539062
2021-11-17,48.900474548339844,141.87945556640625
2021-11-18,48.46315002441406,141.9228515625
2021-11-19,48.218265533447266,142.2615509033203
2021-11-22,48.51563262939453,142.5568389892578
2021-11-23,48.87423324584961,143.51214599609375
2021-11-24,48.48064041137695,142.20077514648438
2021-11-26,46.993778228759766,139.9427947998047
2021-11-29,47.73721694946289,142.5481414794922
2021-11-30,46.230003356933594,138.7616729736328
2021-12-01,46.09778594970703,139.0917205810547
2021-12-02,46.77647018432617,140.4337615966797
2021-12-03,47.19074249267578,144.00978088378906
2021-12-06,48.39828109741211,145.5048828125
2021-12-07,48.66269302368164,145.3387451171875
2021-12-08,48.477603912353516,145.59230041503906
2021-12-09,48.35420227050781,145.40866088867188
2021-12-10,49.605804443359375,147.73439025878906
2021-12-13,50.91028594970703,148.4688262939453
2021-12-14,50.945556640625,148.10162353515625
2021-12-15,51.174713134765625,150.00767517089844
2021-12-16,51.69475555419922,150.22622680664062
2021-12-17,50.883853912353516,147.1486053466797
2021-12-20,50.71638488769531,148.12783813476562
2021-12-21,50.919105529785156,147.690673828125
2021-12-22,51.28049087524414,148.6087188720703
2021-12-23,51.315738677978516,148.44261169433594
2021-12-27,51.69475555419922,149.920166015625
2021-12-28,51.8974723815918,150.6983642578125
2021-12-29,51.95917510986328,151.23167419433594
2021-12-30,51.809329986572266,150.96939086914062
2021-12-31,52.1883430480957,151.87867736816406
2022-01-03,52.26767349243164,151.2404327392578
2022-01-04,53.140262603759766,151.45899963378906
2022-01-05,53.580963134765625,151.97486877441406
2022-01-06,53.298919677734375,152.00978088378906
2022-01-07,53.175514221191406,152.2021942138672
2022-01-10,53.26365661621094,152.28086853027344
2022-01-11,53.28129196166992,152.21090698242188
2022-01-12,53.36061096191406,152.0447998046875
2022-01-13,53.677921295166016,152.2895965576172
2022-01-14,54.10980987548828,153.5661163330078
2022-01-18,53.677921295166016,152.09725952148438
2022-01-19,53.76606750488281,153.190185546875
2022-01-20,53.545719146728516,152.07977294921875
2022-01-21,53.28129196166992,152.32461547851562
2022-01-24,52.849395751953125,151.5464324951172
2022-01-25,52.72600173950195,149.80653381347656
2022-01-26,52.53208541870117,148.22401428222656
2022-01-27,52.576168060302734,148.08412170410156
2022-01-28,53.62504577636719,150.96939086914062
2022-01-31,53.77487564086914,151.7125701904297
2022-02-01,53.37824249267578,150.68087768554688
2022-02-02,53.924720764160156,153.41749572753906
2022-02-03,54.30373001098633,153.3300323486328
2022-02-04,53.730804443359375,150.81201171875
2022-02-07,54.294918060302734,150.2174530029297
2022-02-08,54.6474723815918,150.40109252929688
2022-02-09,53.80132293701172,150.33111572265625
2022-02-10,54.10100173950195,147.20982360839844
2022-02-11,53.140262603759766,147.3933868408203
2022-02-14,53.48401641845703,145.7496795654297
2022-02-15,53.68674087524414,145.10267639160156
2022-02-16,53.677921295166016,145.3999481201172
2022-02-17,54.75325012207031,145.79336547851562
2022-02-18,55.123435974121094,146.6327667236328
2022-02-22,54.89427185058594,147.19232177734375
2022-02-23,54.28609848022461,145.74093627929688
2022-02-24,53.33417892456055,143.20538330078125
2022-02-25,55.39667510986328,147.2185516357422
2022-02-28,54.85901641845703,143.16172790527344
2022-03-01,54.62103271484375,141.87640380859375
2022-03-02,55.02648162841797,143.8436737060547
2022-03-03,55.061744689941406,143.6896209716797
2022-03-04,55.149879455566406,145.87222290039062
2022-03-07,53.836578369140625,142.9679718017578
2022-03-08,51.70355987548828,138.93724060058594
2022-03-09,51.967987060546875,138.52359008789062
2022-03-10,51.01606750488281,135.9801788330078
2022-03-11,51.05131912231445,135.29373168945312
2022-03-14,51.992759704589844,137.19468688964844
2022-03-15,52.95197296142578,139.9317169189453
2022-03-16,52.80986785888672,140.5477752685547
2022-03-17,53.36940383911133,141.63906860351562
2022-03-18,53.3782844543457,143.2671661376953
2022-03-21,53.80461502075195,143.06475830078125
2022-03-22,54.00000762939453,144.63128662109375
2022-03-23,53.644744873046875,143.87442016601562
2022-03-24,54.15987014770508,144.74574279785156
2022-03-25,54.648353576660156,145.4233856201172
2022-03-28,54.9947395324707,145.8546142578125
2022-03-29,55.20790100097656,148.0196075439453
2022-03-30,55.25231170654297,147.81716918945312
2022-03-31,55.065792083740234,147.3067626953125
2022-04-01,55.8384895324707,149.40133666992188
2022-04-04,55.54539489746094,149.0140838623047
2022-04-05,55.48323059082031,149.17250061035156
2022-04-06,56.04277038574219,151.71591186523438
2022-04-07,56.3447380065918,151.85670471191406
2022-04-08,56.691123962402344,152.36717224121094
2022-04-11,56.67335891723633,151.90072631835938
2022-04-12,57.339473724365234,152.5167694091797
2022-04-13,57.49047088623047,152.25274658203125
2022-04-14,57.7480354309082,151.28466796875
2022-04-18,57.23290252685547,149.9821319580078
2022-04-19,57.79243469238281,152.1647491455078
2022-04-20,58.5828971862793,154.42652893066406
2022-04-21,58.804935455322266,153.8720703125
2022-04-22,57.95230484008789,151.5046844482422
2022-04-25,58.56513977050781,152.9040069580078
2022-04-26,57.77467346191406,152.5167694091797
2022-04-27,58.22763442993164,153.8809051513672
