Date,KO,PEP,Spread_Diff,Z,Signal
2023-11-06,53.27316665649414,152.7802276611328,-99.50706100463867,-0.6532329645197216,
2023-11-07,53.46954345703125,153.22010803222656,-99.75056457519531,-0.6713073359703365,
2023-11-08,53.3853759765625,153.41258239746094,-100.02720642089844,-0.6918414392961806,
2023-11-09,52.98328399658203,152.2853240966797,-99.30204010009766,-0.6380150193563531,
2023-11-10,53.03939056396485,152.98182678222656,-99.94243621826172,-0.6855492599786557,
2023-11-13,53.23576354980469,153.7608642578125,-100.52510070800781,-0.728798294868287,
2023-11-14,53.39473342895508,154.07247924804688,-100.6777458190918,-0.740128578163704,
2023-11-15,53.49759292602539,153.2842559814453,-99.78666305541992,-0.6739867929445845,
2023-11-16,53.44149017333984,153.70590209960938,-100.26441192626953,-0.7094483286095786,
2023-11-17,53.54434967041016,152.835205078125,-99.29085540771484,-0.6371848209152144,
2023-11-20,53.675262451171875,152.61526489257812,-98.94000244140625,-0.6111422999652534,
2023-11-21,54.264381408691406,153.78836059570312,-99.52397918701172,-0.6544887387647591,
2023-11-22,54.62907409667969,155.08978271484375,-100.46070861816406,-0.7240187076628231,
2023-11-24,54.76934051513672,155.2272491455078,-100.4579086303711,-0.7238108749016375,
2023-11-27,54.66647720336914,154.2649383544922,-99.59846115112305,-0.6600172601028328,
2023-11-28,54.7786979675293,154.75985717773438,-99.98115921020508,-0.6884235247726523,
2023-11-29,54.45140075683594,153.20179748535156,-98.75039672851562,-0.597068567592008,
2023-11-30,55.082916259765625,155.41354370117188,-100.33062744140625,-0.7143632619456239,
2023-12-01,55.271427154541016,155.782958984375,-100.51153182983398,-0.7277911271141498,
2023-12-04,55.205448150634766,156.1985321044922,-100.99308395385742,-0.7635349642272392,
2023-12-05,55.290283203125,155.09033203125,-99.800048828125,-0.6749803694554835,
2023-12-06,55.23372650146485,154.69322204589844,-99.4594955444336,-0.649702355937676,
2023-12-07,55.36568832397461,154.6470489501953,-99.2813606262207,-0.6364800583231291,
2023-12-08,55.24314880371094,153.0032501220703,-97.76010131835938,-0.5235625937449437,
2023-12-11,55.6484489440918,154.97952270507812,-99.33107376098633,-0.6401700808623237,
2023-12-12,56.00661849975586,155.57977294921875,-99.57315444946289,-0.6581388370269413,
2023-12-13,56.48731994628906,158.84893798828125,-102.36161804199219,-0.8651161993410906,
2023-12-14,55.6484489440918,155.37660217285156,-99.72815322875977,-0.6696438244281505,
2023-12-15,55.23372650146485,154.22227478027344,-98.9885482788086,-0.614745678328804,
2023-12-18,55.62959671020508,155.98609924316406,-100.35650253295898,-0.7162838745057342,
2023-12-19,55.45051574707031,155.0995635986328,-99.6490478515625,-0.6637721241983101,
2023-12-20,54.30059814453125,153.01248168945312,-98.71188354492188,-0.5942098760975552,
2023-12-21,54.65877151489258,154.19454956054688,-99.5357780456543,-0.6553645245009261,
2023-12-22,54.96981048583984,154.85023498535156,-99.88042449951172,-0.6809463589352894,
2023-12-26,55.196022033691406,155.93994140625,-100.7439193725586,-0.7450403968398405,
2023-12-27,55.337406158447266,156.43861389160156,-101.1012077331543,-0.7715605933594472,
2023-12-28,55.37510681152344,156.4293670654297,-101.05426025390625,-0.7680758552233308,
2023-12-29,55.54476547241211,156.84495544433594,-101.30018997192383,-0.786330310646853,
2024-01-02,56.383644104003906,159.68006896972656,-103.29642486572266,-0.9345034601851526,
2024-01-03,56.515594482421875,159.7169952392578,-103.20140075683594,-0.9274501712462837,
2024-01-04,56.32708740234375,158.35025024414062,-102.02316284179688,-0.8399939188187219,
2024-01-05,56.24225997924805,156.01382446289062,-99.77156448364258,-0.6728660816792275,
2024-01-08,56.656986236572266,156.17080688476562,-99.51382064819336,-0.653734707915935,
2024-01-09,56.55330657958984,154.3792724609375,-97.82596588134766,-0.5284514771981156,
2024-01-10,56.74181365966797,154.1483612060547,-97.40654754638672,-0.497319601957218,
2024-01-11,56.37421798706055,153.4188232421875,-97.04460525512695,-0.47045396133863826,
2024-01-12,56.9208984375,154.4716033935547,-97.55070495605469,-0.5080198744983604,
2024-01-16,56.54387664794922,153.4557647705078,-96.9118881225586,-0.460602858348988,
2024-01-17,56.54387664794922,153.70509338378906,-97.16121673583984,-0.479109601225121,
2024-01-18,56.70411682128906,154.3792724609375,-97.67515563964844,-0.5172573894859822,
2024-01-19,56.393070220947266,153.09561157226562,-96.70254135131836,-0.44506382006411493,
2024-01-22,56.148006439208984,152.47686767578125,-96.32886123657227,-0.4173269241237809,
2024-01-23,56.41191864013672,154.8132781982422,-98.40135955810547,-0.5711608264708267,
2024-01-24,55.525917053222656,152.9293670654297,-97.40345001220703,-0.49708968342577037,
2024-01-25,55.76155471801758,153.81591796875,-98.05436325073242,-0.545404571081572,
2024-01-26,55.95949172973633,155.01644897460938,-99.05695724487305,-0.6198234234328078,
2024-01-29,56.2988166809082,155.28427124023438,-98.98545455932617,-0.6145160429482571,
2024-01-30,56.459041595458984,156.64178466796875,-100.18274307250977,-0.7033863509744023,
2024-01-31,56.07259750366211,155.6351776123047,-99.56258010864258,-0.6573539427299302,
2024-02-01,57.47700881958008,158.5626220703125,-101.08561325073242,-0.7704030724769865,
2024-02-02,57.062286376953125,157.8885040283203,-100.82621765136719,-0.7511490943736485,
2024-02-05,56.591007232666016,157.8423309326172,-101.25132369995117,-0.7827031476076354,
2024-02-06,56.49674606323242,158.3040313720703,-101.80728530883789,-0.8239701261916833,
2024-02-07,56.54387664794922,158.35025024414062,-101.8063735961914,-0.8239024531263928,
2024-02-08,56.393070220947266,160.5481414794922,-104.15507125854492,-0.99823761329479,
2024-02-09,56.138580322265625,154.8409881591797,-98.70240783691406,-0.5935065292599739,
2024-02-12,56.270538330078125,157.5560302734375,-101.28549194335938,-0.7852393302260798,
2024-02-13,55.94063949584961,155.9584197998047,-100.01778030395508,-0.6911417734203096,
2024-02-14,55.884090423583984,154.70248413085938,-98.81839370727539,-0.6021157323987257,
2024-02-15,55.987770080566406,155.01644897460938,-99.02867889404297,-0.617724425805195,
2024-02-16,55.97834396362305,153.5943145751953,-97.61597061157227,-0.512864303260107,
2024-02-20,57.21309280395508,155.74598693847656,-98.53289413452148,-0.5809241526812297,
2024-02-21,57.722076416015625,155.91224670410156,-98.19017028808594,-0.5554850263008684,
2024-02-22,57.63724136352539,155.37660217285156,-97.73936080932617,-0.5220231022973071,
2024-02-23,57.68437194824219,156.62332153320312,-98.93894958496094,-0.6110641503166332,
2024-02-26,57.22251892089844,155.3858642578125,-98.16334533691406,-0.5534939091664595,
2024-02-27,56.87376403808594,155.29348754882812,-98.41972351074219,-0.5725239149072665,
2024-02-28,56.93032455444336,154.24998474121094,-97.31966018676758,-0.49087027388975046,
2024-02-29,56.57215118408203,153.85447692871094,-97.2823257446289,-0.48809907602364405,
2024-03-01,56.11030197143555,153.1565704345703,-97.04626846313477,-0.470577415131386,
2024-03-04,56.37421798706055,153.8824005126953,-97.50818252563477,-0.5048635914071692,
2024-03-05,56.10087203979492,150.78369140625,-94.68281936645508,-0.29514731042960435,
2024-03-06,56.129150390625,151.67703247070312,-95.54788208007812,-0.3593577233543833,
2024-03-07,56.02547073364258,151.77938842773438,-95.7539176940918,-0.37465098665736396,
2024-03-08,56.10087203979492,151.72354125976562,-95.6226692199707,-0.3649088967645208,
2024-03-11,56.779518127441406,153.28684997558594,-96.50733184814453,-0.43057413901759795,
2024-03-12,57.02458190917969,153.11004638671875,-96.08546447753906,-0.3992604808983882,
2024-03-13,57.60896301269531,153.81727600097656,-96.20831298828125,-0.4083790725076751,
2024-03-14,57.4807014465332,153.3333740234375,-95.8526725769043,-0.38198119717721296,
2024-03-15,56.89164733886719,153.2217559814453,-96.33010864257812,-0.41741951446834175,
2024-03-18,57.12916946411133,159.36325073242188,-102.23408126831055,-0.8556496152747236,
2024-03-19,57.224178314208984,159.86573791503906,-102.64155960083008,-0.8858952281961247,
2024-03-20,57.718223571777344,159.92156982421875,-102.2033462524414,-0.8533682684669971,
2024-03-21,57.45220184326172,160.47056579589844,-103.01836395263672,-0.9138640247242119,
2024-03-22,57.47121047973633,160.07044982910156,-102.59923934936523,-0.8827539521026757,
2024-03-25,57.38569259643555,160.6101531982422,-103.22446060180664,-0.9291618184416054,
2024-03-26,57.51871109008789,160.7311248779297,-103.2124137878418,-0.9282676278968864,
2024-03-27,57.9842529296875,161.51278686523438,-103.52853393554688,-0.9517320598950851,
2024-03-28,58.126766204833984,162.8527374267578,-104.72597122192383,-1.0406134108063614,
2024-04-01,57.6517219543457,160.9637451171875,-103.3120231628418,-0.9356612642185141,
2024-04-02,57.148170471191406,159.53073120117188,-102.38256072998047,-0.8666706977864697,
2024-04-03,56.844146728515625,157.89300537109375,-101.04885864257812,-0.7676749135478013,
2024-04-04,56.34059143066406,157.8650665283203,-101.52447509765625,-0.8029781678592496,
2024-04-05,56.54011535644531,157.39051818847656,-100.85040283203125,-0.7529442710847055,
2024-04-08,56.31208038330078,157.79994201660156,-101.48786163330078,-0.8002604855133939,
2024-04-09,56.739627838134766,158.75839233398438,-102.01876449584961,-0.8396674458301022,
2024-04-10,55.97955703735352,157.21371459960938,-101.23415756225586,-0.7814289685540461,
2024-04-11,56.10306167602539,156.66470336914062,-100.56164169311523,-0.7315105973470275,
2024-04-12,55.371490478515625,156.42274475097656,-101.05125427246094,-0.7678527323135023,
2024-04-15,55.23847579956055,155.35264587402344,-100.11417007446289,-0.6982964303816641,
2024-04-16,55.16246795654297,155.86444091796875,-100.70197296142578,-0.7419268695346698,
2024-04-17,55.59001159667969,157.7069091796875,-102.11689758300781,-0.8469515027531213,
2024-04-18,55.97005081176758,160.30307006835938,-104.3330192565918,-1.0114460365151976,
2024-04-19,57.16717147827149,162.0338897705078,-104.86671829223633,-1.0510605464421907,
2024-04-22,57.52821350097656,164.2020263671875,-106.67381286621094,-1.1851945080171422,
2024-04-23,57.61371612548828,159.32601928710938,-101.7123031616211,-0.8169199519127232,
2024-04-24,58.47829818725586,165.08602905273438,-106.60773086547852,-1.1802894849626249,
2024-04-25,58.658817291259766,164.40673828125,-105.74792098999023,-1.1164689708282443,
2024-04-26,58.658817291259766,163.3831329345703,-104.72431564331055,-1.0404905233154151,
2024-04-29,58.943851470947266,163.9042510986328,-104.96039962768555,-1.0580141662639788,
2024-04-30,58.68732070922851,163.6902313232422,-105.00291061401367,-1.0611695999024675,
2024-05-01,58.83934020996094,162.9829864501953,-104.14364624023438,-0.9973895763469011,
2024-05-02,58.89634323120117,163.2621612548828,-104.36581802368164,-1.0138805679602556,
2024-05-03,59.067359924316406,163.91355895996094,-104.84619903564453,-1.0495374777468003,
2024-05-06,59.23836898803711,163.60647583007812,-104.36810684204102,-1.0140504585007344,
